index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
254,144,7,51,0,4000,1,True,2.0000479221343994,390.0152139663696,1,0,0.0,0,0,0.49998801975345963
255,144,7,52,0,4000,1,True,1.9999570846557615,392.0151710510254,1,0,0.0,0,0,0.5000107290662804
256,144,7,53,0,4000,1,True,2.000018835067749,394.01518988609314,1,0,0.0,0,0,0.49999529127740727
257,144,7,54,0,4000,1,True,2.000030994415283,396.0152208805084,1,0,0.0,0,0,0.49999225151625903
258,144,7,55,0,4000,1,True,2.000028133392334,398.0152490139008,1,0,0.0,0,0,0.4999929667508511
259,144,7,56,0,4000,1,True,1.9999549388885496,400.0152039527893,1,0,0.0,0,0,0.5000112655316813
260,144,7,57,0,4000,1,True,2.000138998031616,402.0153429508209,1,0,0.0,0,0,0.49996525290698474
261,144,7,58,0,4000,1,True,1.999996900558472,404.0153398513794,1,0,0.0,0,0,0.5000007748615829
262,144,7,59,0,4000,1,True,2.000019073486328,406.0153589248657,1,0,0.0,0,0,0.49999523167389226
263,144,7,60,0,4000,1,True,2.0000150203704834,408.0153739452362,1,0,0.0,0,0,0.49999624493558037
264,144,7,61,0,4000,1,True,2.0000159740448,410.015389919281,1,0,0.0,0,0,0.49999600652069603
265,144,7,62,0,4000,1,True,1.999932050704956,412.015321969986,1,0,0.0,0,0,0.500016987900919
266,144,7,63,0,4000,1,True,2.000082969665528,414.0154049396515,1,0,0.0,0,0,0.49997925844407803
267,144,7,64,0,4000,1,True,2.000005006790161,416.0154099464417,1,0,0.0,0,0,0.4999987483055932
268,144,7,65,0,4000,1,True,2.000019073486328,418.015429019928,1,0,0.0,0,0,0.49999523167389226
269,144,7,66,0,4000,1,True,1.9999489784240725,420.0153779983521,1,0,0.0,0,0,0.5000127557193903
270,144,7,67,0,4000,1,True,2.000018835067749,422.0153968334198,1,0,0.0,0,0,0.49999529127740727
271,144,7,68,0,4000,1,True,2.000038146972656,424.01543498039246,1,0,0.0,0,0,0.49999046343873155
272,144,7,69,0,4000,1,True,2.0000369548797607,426.0154719352722,1,0,0.0,0,0,0.49999076145076454
273,144,7,70,0,4000,1,True,2.0000360012054443,428.01550793647766,1,0,0.0,0,0,0.4999909998606468
274,144,7,71,0,4000,1,True,2.000027894973755,430.0155358314514,1,0,0.0,0,0,0.49999302635382614
275,144,7,72,0,4000,1,True,2.000016212463379,432.0155520439148,1,0,0.0,0,0,0.4999959469170105
276,144,7,73,0,4000,1,True,1.9999308586120603,434.01548290252686,1,0,0.0,0,0,0.5000172859445721
277,144,7,74,0,4000,1,True,2.0000970363616943,436.01557993888855,1,0,0.0,0,0,0.49997574208652623
278,144,7,75,0,4000,1,True,2.000011920928955,438.0155918598175,1,0,0.0,0,0,0.4999970197855247
279,144,7,76,0,4000,1,True,2.000019073486328,440.01561093330383,1,0,0.0,0,0,0.49999523167389226
280,144,7,77,0,4000,1,True,2.000018119812012,442.01562905311584,1,0,0.0,0,0,0.4999954700880375
281,144,7,78,0,4000,1,True,1.999957799911499,444.01558685302734,1,0,0.0,0,0,0.5000105502447358
282,144,7,79,0,4000,1,True,2.0000741481781006,446.01566100120544,1,0,0.0,0,0,0.4999814636426934
283,144,7,80,0,4000,1,True,2.0000078678131104,448.01566886901855,1,0,0.0,0,0,0.49999803305446017
284,144,7,81,0,4000,1,True,1.999986171722412,450.01565504074097,1,0,0.0,0,0,0.5000034570932997
285,144,7,82,0,4000,1,True,2.000049829483032,452.015704870224,1,0,0.0,0,0,0.4999875429396065
286,144,7,83,0,4000,1,True,2.0000271797180176,454.015732049942,1,0,0.0,0,0,0.49999320516283646
287,144,7,84,0,4000,1,True,2.0000128746032715,456.0157449245453,1,0,0.0,0,0,0.49999678136990144
288,144,7,85,0,4000,1,True,2.0000159740448,458.0157608985901,1,0,0.0,0,0,0.49999600652069603
289,144,7,86,0,4000,1,True,2.0000240802764893,460.0157849788666,1,0,0.0,0,0,0.49999398000335926
290,144,7,87,0,4000,1,True,1.9999959468841555,462.01578092575073,1,0,0.0,0,0,0.5000010132810147
291,144,7,88,0,4000,1,True,2.000019073486328,464.01579999923706,1,0,0.0,0,0,0.49999523167389226
292,144,7,89,0,4000,1,True,1.9999878406524656,466.0157878398895,1,0,0.0,0,0,0.500003039855365
293,144,7,90,0,4000,1,True,2.000038146972656,468.0158259868622,1,0,0.0,0,0,0.49999046343873155
294,144,7,91,0,4000,1,True,2.0,470.0158259868622,1,0,0.0,0,0,0.5
295,144,7,92,0,4000,1,True,1.9999558925628664,472.01578187942505,1,0,0.0,0,0,0.500011027102472
296,144,7,93,0,4000,1,True,2.000030994415283,474.01581287384033,1,0,0.0,0,0,0.49999225151625903
297,144,7,94,0,4000,1,True,2.0000221729278564,476.0158350467682,1,0,0.0,0,0,0.49999445682949006
298,144,7,95,0,4000,1,True,2.0000908374786377,478.0159258842468,1,0,0.0,0,0,0.49997729166172467
299,144,7,96,0,4000,1,True,2.000014066696167,480.015939950943,1,0,0.0,0,0,0.4999964833506921
300,144,7,97,0,4000,1,True,2.0000178813934326,482.0159578323364,1,0,0.0,0,0,0.49999552969160954
301,144,7,98,0,4000,1,True,2.000014066696167,484.0159718990326,1,0,0.0,0,0,0.4999964833506921
302,143,8,0,1,8,1,True,1.0024161338806152,485.0183880329132,-98,1,5.992943905242258e+17,0,-1,0.9975896897516386
303,143,8,1,1,16,1,True,0.0052909851074218,485.02367901802063,1,0,0.0,0,0,189.0007209805362
304,143,8,2,1,32,1,True,0.0120048522949218,485.0356838703156,1,0,0.0,0,0,83.2996504607568
305,143,8,3,1,64,1,True,0.0312511920928955,485.0669350624085,1,0,0.0,0,0,31.99877934343936
306,144,7,99,0,4000,1,True,0.9490408897399902,486.0159759521485,96,-1,-5.992943905242258e+17,0,1,1.053695378998866
307,144,7,100,0,4000,1,True,1.999963998794556,488.015939950943,1,0,0.0,0,0,0.5000090004633747
308,144,7,101,0,4000,1,True,2.000027894973755,490.0159678459168,1,0,0.0,0,0,0.49999302635382614
